facility_type,facility_name,longitude,latitude
school,AHMAD IBRAHIM SECONDARY SCHOOL,103.829718690077,1.43605975368804
school,AI TONG SCHOOL,103.833020333986,1.3605834338904
school,ALEXANDRA PRIMARY SCHOOL,103.824424680531,1.29133439161334
school,ANCHOR GREEN PRIMARY SCHOOL,103.887165375933,1.39036998654612
school,ANDERSON PRIMARY SCHOOL,103.841411716006,1.38419941907925
school,ANDERSON SECONDARY SCHOOL,103.851554107068,1.37434001701177
school,ANDERSON SERANGOON JUNIOR COLLEGE,103.845885968342,1.37839670972543
school,ANG MO KIO PRIMARY SCHOOL,103.839630858752,1.36932176584608
school,ANG MO KIO SECONDARY SCHOOL,103.842154973672,1.36733710171069
school,ANGLICAN HIGH SCHOOL,103.941082513081,1.33058126205128
school,ANGLO-CHINESE JUNIOR COLLEGE,103.785358436408,1.30304255193392
school,ANGLO-CHINESE SCHOOL (BARKER ROAD),103.835772689988,1.31961649151328
school,ANGLO-CHINESE SCHOOL (INDEPENDENT),103.780363417671,1.30370409257783
school,ANGLO-CHINESE SCHOOL (JUNIOR),103.840950265464,1.30935041274966
school,ANGLO-CHINESE SCHOOL (PRIMARY),103.835609732354,1.31837054523521
school,ANGSANA PRIMARY SCHOOL,103.951482746538,1.34828400809545
school,ASSUMPTION ENGLISH SCHOOL,103.766687526556,1.36838160662857
school,ASSUMPTION PATHWAY SCHOOL,103.765959130581,1.3696707043227
school,BARTLEY SECONDARY SCHOOL,103.882806211705,1.33995415587811
school,BEACON PRIMARY SCHOOL,103.773632022975,1.38394936211823
school,BEATTY SECONDARY SCHOOL,103.852280842345,1.341790284928
school,BEDOK GREEN PRIMARY SCHOOL,103.937878976352,1.32344593287992
school,BEDOK GREEN SECONDARY SCHOOL,103.935028383346,1.33451947288431
school,BEDOK SOUTH SECONDARY SCHOOL,103.950989139261,1.32513655159184
school,BEDOK VIEW SECONDARY SCHOOL,103.943776245024,1.32415704029686
school,BENDEMEER PRIMARY SCHOOL,103.865404167629,1.32181250780475
school,BENDEMEER SECONDARY SCHOOL,103.860518349544,1.32434843114787
school,BLANGAH RISE PRIMARY SCHOOL,103.808628535239,1.27612047924037
school,BOON LAY GARDEN PRIMARY SCHOOL,103.712858381937,1.34284013791617
school,BOON LAY SECONDARY SCHOOL,103.701891453912,1.34272216334333
school,BOWEN SECONDARY SCHOOL,103.877659577677,1.37035994436209
school,BROADRICK SECONDARY SCHOOL,103.886917922608,1.30705061123433
school,BUKIT BATOK SECONDARY SCHOOL,103.74087370482,1.34849111079052
school,BUKIT MERAH SECONDARY SCHOOL,103.813438929393,1.28569283064288
school,BUKIT PANJANG GOVT. HIGH SCHOOL,103.738361221869,1.38224243360043
school,BUKIT PANJANG PRIMARY SCHOOL,103.769417337654,1.37350089986584
school,BUKIT TIMAH PRIMARY SCHOOL,103.766855344779,1.3377498622588
school,BUKIT VIEW PRIMARY SCHOOL,103.75366641455,1.34586054788695
school,BUKIT VIEW SECONDARY SCHOOL,103.752226593984,1.3457330554294
school,CANBERRA PRIMARY SCHOOL,103.815858858929,1.45125024371543
school,CANBERRA SECONDARY SCHOOL,103.814203583818,1.45319086315972
school,CANOSSA CATHOLIC PRIMARY SCHOOL,103.882227964852,1.32664424544839
school,CANTONMENT PRIMARY SCHOOL,103.839962631748,1.27547252623201
school,CASUARINA PRIMARY SCHOOL,103.957020286115,1.37246063927999
school,CATHOLIC HIGH SCHOOL,103.844874676599,1.3547230747166
school,CATHOLIC JUNIOR COLLEGE,103.835028842353,1.32455605783219
school,CEDAR GIRLS' SECONDARY SCHOOL,103.873933064886,1.33375800216334
school,CEDAR PRIMARY SCHOOL,103.87562006259,1.33566084356265
school,CHANGKAT CHANGI SECONDARY SCHOOL,103.953245525564,1.33950630072876
school,CHANGKAT PRIMARY SCHOOL,103.952080114035,1.34023163951633
school,CHIJ (KATONG) PRIMARY,103.911105620496,1.30648535277087
school,CHIJ (KELLOCK),103.828157564896,1.275022722964
school,CHIJ KATONG CONVENT,103.917144350028,1.30644268034894
school,CHIJ OUR LADY OF GOOD COUNSEL,103.864009397373,1.35742952269615
school,CHIJ OUR LADY OF THE NATIVITY,103.897575728303,1.37330297140128
school,CHIJ OUR LADY QUEEN OF PEACE,103.767412204602,1.366603668561
school,CHIJ PRIMARY (TOA PAYOH),103.841847263786,1.33275264711587
school,CHIJ SECONDARY (TOA PAYOH),103.843271625083,1.33246079948303
school,CHIJ ST. JOSEPH'S CONVENT,103.902464991543,1.39175222260369
school,CHIJ ST. NICHOLAS GIRLS' SCHOOL,103.834253269436,1.37347687878916
school,CHIJ ST. THERESA'S CONVENT,103.822440701642,1.27535177510054
school,CHONGFU SCHOOL,103.839309173817,1.43839562897006
school,CHONGZHENG PRIMARY SCHOOL,103.951317297552,1.35061130568554
school,CHRIST CHURCH SECONDARY SCHOOL,103.793451105242,1.42656780901455
school,CHUA CHU KANG PRIMARY SCHOOL,103.741832917421,1.37775890093367
school,CHUA CHU KANG SECONDARY SCHOOL,103.751878290333,1.38319029263484
school,CHUNG CHENG HIGH SCHOOL (MAIN),103.891653229373,1.30509154753048
school,CHUNG CHENG HIGH SCHOOL (YISHUN),103.837390782849,1.41922603586175
school,CLEMENTI PRIMARY SCHOOL,103.763144493687,1.31506321827875
school,CLEMENTI TOWN SECONDARY SCHOOL,103.762020598524,1.31553912945073
school,COMMONWEALTH SECONDARY SCHOOL,103.745637393049,1.31920395934801
school,COMPASSVALE PRIMARY SCHOOL,103.847424110235,1.28859134761324
school,COMPASSVALE SECONDARY SCHOOL,103.899847164494,1.39614083952009
school,CONCORD PRIMARY SCHOOL,103.736554295636,1.38026516111464
school,CORPORATION PRIMARY SCHOOL,103.707578404944,1.35148548772662
school,CRESCENT GIRLS' SCHOOL,103.817544461755,1.29331947077104
school,CREST SECONDARY SCHOOL,103.742628105304,1.3431198045076
school,DAMAI PRIMARY SCHOOL,103.921286435321,1.33524602829747
school,DAMAI SECONDARY SCHOOL,103.927091653438,1.33692798510393
school,DAZHONG PRIMARY SCHOOL,103.74847210784,1.3591797447277
school,DE LA SALLE SCHOOL,103.743201812831,1.3947078296399
school,DEYI SECONDARY SCHOOL,103.852545772422,1.36599702567717
school,DUNEARN SECONDARY SCHOOL,103.74472109107,1.36357900792871
school,DUNMAN HIGH SCHOOL,103.88294155989,1.29996216014962
school,DUNMAN SECONDARY SCHOOL,103.956213906966,1.36065258337022
school,EAST SPRING PRIMARY SCHOOL,103.961676849165,1.35268400746357
school,EAST SPRING SECONDARY SCHOOL,103.960640700298,1.35622508992581
school,EDGEFIELD PRIMARY SCHOOL,103.907847599114,1.40009139510996
school,EDGEFIELD SECONDARY SCHOOL,103.902687385465,1.40059309981824
school,ELIAS PARK PRIMARY SCHOOL,103.945289416873,1.37505696315817
school,ENDEAVOUR PRIMARY SCHOOL,103.817174701639,1.45388170417263
school,EUNOIA JUNIOR COLLEGE,103.841286169122,1.36213757183547
school,EVERGREEN PRIMARY SCHOOL,103.794545295922,1.44414835451585
school,EVERGREEN SECONDARY SCHOOL,103.794137756171,1.44149131273737
school,FAIRFIELD METHODIST SCHOOL (PRIMARY),103.785455606827,1.30100441916733
school,FAIRFIELD METHODIST SCHOOL (SECONDARY),103.784099647149,1.30163374395823
school,FARRER PARK PRIMARY SCHOOL,103.850766402965,1.31236867681371
school,FENGSHAN PRIMARY SCHOOL,103.931710293058,1.32980598760785
school,FERN GREEN PRIMARY SCHOOL,103.880330305684,1.39726966050479
school,FERNVALE PRIMARY SCHOOL,103.874445458032,1.39030227963797
school,FIRST TOA PAYOH PRIMARY SCHOOL,103.855529906182,1.34032299499938
school,FRONTIER PRIMARY SCHOOL,103.69970173931,1.33641298743234
school,FUCHUN PRIMARY SCHOOL,103.778192944298,1.43047990810126
school,FUHUA PRIMARY SCHOOL,103.736089481883,1.33659726465816
school,FUHUA SECONDARY SCHOOL,103.72652089832,1.34701408913756
school,GAN ENG SENG PRIMARY SCHOOL,103.815547410064,1.28559516494962
school,GAN ENG SENG SCHOOL,103.823733673089,1.28907114485773
school,GEYLANG METHODIST SCHOOL (PRIMARY),103.883628501601,1.31814416827374
school,GEYLANG METHODIST SCHOOL (SECONDARY),103.882661129303,1.31764900474601
school,GONGSHANG PRIMARY SCHOOL,103.949144797277,1.35711606790292
school,GREENDALE PRIMARY SCHOOL,103.91233462071,1.39648195114256
school,GREENDALE SECONDARY SCHOOL,103.91170014084,1.39696019936894
school,GREENRIDGE PRIMARY SCHOOL,103.767794469258,1.3858892193692
school,GREENRIDGE SECONDARY SCHOOL,103.773828466913,1.38186433722811
school,GREENWOOD PRIMARY SCHOOL,103.804725587384,1.43989958331782
school,GUANGYANG SECONDARY SCHOOL,103.850208933626,1.34440856042912
school,HAI SING CATHOLIC SCHOOL,103.954544548905,1.3743371707478
school,HAIG GIRLS' SCHOOL,103.902902557195,1.31194344271383
school,HENRY PARK PRIMARY SCHOOL,103.784296227747,1.31667646178347
school,HILLGROVE SECONDARY SCHOOL,103.752986488399,1.35273576615912
school,HOLY INNOCENTS' HIGH SCHOOL,103.896398814264,1.37154508822261
school,HOLY INNOCENTS' PRIMARY SCHOOL,103.894114899795,1.36693830877349
school,HONG WEN SCHOOL,103.857628468881,1.32175999964553
school,HORIZON PRIMARY SCHOOL,103.913404855665,1.399550034492
school,HOUGANG PRIMARY SCHOOL,103.879472337592,1.37571530699875
school,HOUGANG SECONDARY SCHOOL,103.882533963338,1.37764019332164
school,HUA YI SECONDARY SCHOOL,103.721832320169,1.35234365488339
school,HUAMIN PRIMARY SCHOOL,103.844240226564,1.42697284512936
school,HWA CHONG INSTITUTION,103.803290365022,1.3263580622144
school,INNOVA PRIMARY SCHOOL,103.790607539185,1.42896700684852
school,JIEMIN PRIMARY SCHOOL,103.830425490093,1.42768847665227
school,JING SHAN PRIMARY SCHOOL,103.850864037677,1.36442474404862
school,JUNYUAN PRIMARY SCHOOL,103.939221709073,1.34787074766746
school,JUNYUAN SECONDARY SCHOOL,103.933886165824,1.35361315263537
school,JURONG PIONEER JUNIOR COLLEGE,103.75437461519,1.38437406410733
school,JURONG PRIMARY SCHOOL,103.733156566858,1.34843859698946
school,JURONG SECONDARY SCHOOL,103.723952961648,1.33002032220942
school,JURONG WEST PRIMARY SCHOOL,103.698803732244,1.33917519796104
school,JURONG WEST SECONDARY SCHOOL,103.702098904443,1.33525634688323
school,JURONGVILLE SECONDARY SCHOOL,103.728907710089,1.35128862770284
school,JUYING SECONDARY SCHOOL,103.687310264575,1.3387227734133
school,KEMING PRIMARY SCHOOL,103.756449399351,1.34552849960874
school,KENT RIDGE SECONDARY SCHOOL,103.764889617566,1.30122773426098
school,KHENG CHENG SCHOOL,103.847148501824,1.3373381935639
school,KONG HWA SCHOOL,103.888352029067,1.31099674009193
school,KRANJI PRIMARY SCHOOL,103.747362720939,1.39356050497104
school,KRANJI SECONDARY SCHOOL,103.741190664845,1.39005109871311
school,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,103.855018233311,1.34939813669536
school,KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,103.854983746416,1.35017129930314
school,LAKESIDE PRIMARY SCHOOL,103.718089546664,1.33820397704287
school,LIANHUA PRIMARY SCHOOL,103.754165828711,1.35424191127295
school,LOYANG VIEW SECONDARY SCHOOL,103.956944585725,1.36658417167238
school,MAHA BODHI SCHOOL,103.901306904157,1.32858023873554
school,MANJUSRI SECONDARY SCHOOL,103.901719963831,1.32747123084846
school,MARIS STELLA HIGH SCHOOL,103.87776938227,1.34139822375509
school,MARSILING PRIMARY SCHOOL,103.773643013846,1.43383904037059
school,MARSILING SECONDARY SCHOOL,103.776008090454,1.43664424769955
school,MARYMOUNT CONVENT SCHOOL,103.839811736775,1.34043840661368
school,MAYFLOWER PRIMARY SCHOOL,103.843252803742,1.37637683547682
school,MAYFLOWER SECONDARY SCHOOL,103.835360726863,1.36827266209722
school,MEE TOH SCHOOL,103.90857257736,1.39485356081865
school,MERIDIAN PRIMARY SCHOOL,103.934953276155,1.37550677054835
school,MERIDIAN SECONDARY SCHOOL,103.948972483629,1.3672468492013
school,METHODIST GIRLS' SCHOOL (PRIMARY),103.783382114018,1.33266213599636
school,METHODIST GIRLS' SCHOOL (SECONDARY),103.783382114018,1.33266213599636
school,MILLENNIA INSTITUTE,103.741593577684,1.35031939200985
school,MONTFORT JUNIOR SCHOOL,103.889741457901,1.37362445234082
school,MONTFORT SECONDARY SCHOOL,103.888928372577,1.37396131656912
school,NAN CHIAU HIGH SCHOOL,103.890004423764,1.38879582498399
school,NAN CHIAU PRIMARY SCHOOL,103.891180928186,1.39221149906592
school,NAN HUA HIGH SCHOOL,103.768561446725,1.30809529518605
school,NAN HUA PRIMARY SCHOOL,103.761095065761,1.31920159956387
school,NANYANG GIRLS' HIGH SCHOOL,103.802420979943,1.33058326666479
school,NANYANG JUNIOR COLLEGE,103.866498721912,1.35028314949236
school,NANYANG PRIMARY SCHOOL,103.807681852799,1.32107094241153
school,NATIONAL JUNIOR COLLEGE,103.804110905425,1.33029291072172
school,NAVAL BASE PRIMARY SCHOOL,103.839100590207,1.41590195697649
school,NAVAL BASE SECONDARY SCHOOL,103.831050390247,1.41937881620441
school,NEW TOWN PRIMARY SCHOOL,103.799964819895,1.29981138884057
school,NEW TOWN SECONDARY SCHOOL,103.77318863421,1.30977590011357
school,NGEE ANN PRIMARY SCHOOL,103.917570005713,1.30553224180437
school,NGEE ANN SECONDARY SCHOOL,103.956747262496,1.35447525755806
school,NORTH SPRING PRIMARY SCHOOL,103.903202683028,1.38706146494859
school,NORTH VIEW PRIMARY SCHOOL,103.848378442893,1.42745159462566
school,NORTH VISTA PRIMARY SCHOOL,103.89626457548,1.38255066171151
school,NORTH VISTA SECONDARY SCHOOL,103.899188813886,1.381131285358
school,NORTHBROOKS SECONDARY SCHOOL,103.845147332528,1.42081285020652
school,NORTHLAND PRIMARY SCHOOL,103.840792923345,1.42130404159807
school,NORTHLAND SECONDARY SCHOOL,103.840104687784,1.43580183362637
school,NORTHLIGHT SCHOOL,103.85575955353,1.3191002158167
school,NORTHOAKS PRIMARY SCHOOL,103.814075611175,1.45732867302094
school,NORTHSHORE PRIMARY SCHOOL,103.905147201163,1.41842322079348
school,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,103.769365156929,1.30656448055686
school,OASIS PRIMARY SCHOOL,103.911200193835,1.40507184758584
school,OPERA ESTATE PRIMARY SCHOOL,103.923752668632,1.31996876377748
school,ORCHID PARK SECONDARY SCHOOL,103.837859241343,1.41532032779634
school,OUTRAM SECONDARY SCHOOL,103.837127264403,1.28651357464735
school,PALM VIEW PRIMARY SCHOOL,103.891354675017,1.38376923022123
school,PARK VIEW PRIMARY SCHOOL,103.9392021807,1.37801687647812
school,PASIR RIS CREST SECONDARY SCHOOL,103.959728202919,1.37284060102246
school,PASIR RIS PRIMARY SCHOOL,103.962922699031,1.37245132722087
school,PASIR RIS SECONDARY SCHOOL,103.948962626204,1.35422732653396
school,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),103.884846876112,1.3502545600894
school,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),103.885120050588,1.35096755912522
school,PEI CHUN PUBLIC SCHOOL,103.855341310212,1.33677864390672
school,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,103.776250903095,1.33807302121151
school,PEI HWA SECONDARY SCHOOL,103.878461745339,1.39037504993234
school,PEI TONG PRIMARY SCHOOL,103.767438999533,1.31666529308968
school,PEICAI SECONDARY SCHOOL,103.870010749055,1.35951583222214
school,PEIRCE SECONDARY SCHOOL,103.83021606804,1.36665944653812
school,PEIYING PRIMARY SCHOOL,103.830143209875,1.41741627551251
school,PIONEER PRIMARY SCHOOL,103.695003812477,1.34883617453427
school,POI CHING SCHOOL,103.935246486174,1.35765121877679
school,PRESBYTERIAN HIGH SCHOOL,103.842382968794,1.38175437421949
school,PRINCESS ELIZABETH PRIMARY SCHOOL,103.740719208011,1.34919098857585
school,PUNGGOL COVE PRIMARY SCHOOL,103.89890448429,1.41158455562454
school,PUNGGOL GREEN PRIMARY SCHOOL,103.898794262307,1.40172590450528
school,PUNGGOL PRIMARY SCHOOL,103.894667159512,1.37820062547641
school,PUNGGOL SECONDARY SCHOOL,103.909213706482,1.40205738421399
school,PUNGGOL VIEW PRIMARY SCHOOL,103.905299026568,1.40505250226058
school,QIFA PRIMARY SCHOOL,103.756629101811,1.3132658326807
school,QIHUA PRIMARY SCHOOL,103.788339762066,1.44203596557592
school,QUEENSTOWN PRIMARY SCHOOL,103.807648475656,1.29552905587752
school,QUEENSTOWN SECONDARY SCHOOL,103.813190980055,1.29352126774652
school,QUEENSWAY SECONDARY SCHOOL,103.802207291625,1.30022271592188
school,RADIN MAS PRIMARY SCHOOL,103.824115781658,1.27489701529771
school,RAFFLES GIRLS' PRIMARY SCHOOL,103.806397828938,1.33004178068277
school,RAFFLES GIRLS' SCHOOL (SECONDARY),103.84313404727,1.34217479932295
school,RAFFLES INSTITUTION,103.845875110532,1.34618775847486
school,RED SWASTIKA SCHOOL,103.934317528484,1.33405659580859
school,REGENT SECONDARY SCHOOL,103.751034411529,1.39327908335682
school,RIVER VALLEY HIGH SCHOOL,103.708190688947,1.34459584223718
school,RIVER VALLEY PRIMARY SCHOOL,103.836018941571,1.29418347842837
school,RIVERSIDE PRIMARY SCHOOL,103.801889031334,1.44700426493785
school,RIVERSIDE SECONDARY SCHOOL,103.78830823641,1.44110157139127
school,RIVERVALE PRIMARY SCHOOL,103.904545253288,1.39333506298213
school,ROSYTH SCHOOL,103.87477170399,1.3728583654058
school,RULANG PRIMARY SCHOOL,103.718457955487,1.34673868889096
school,"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",103.774011529322,1.31292810600277
school,"SCHOOL OF THE ARTS, SINGAPORE",103.848687419363,1.29936480411316
school,SEMBAWANG PRIMARY SCHOOL,103.821152676215,1.4457453096024
school,SEMBAWANG SECONDARY SCHOOL,103.816843258118,1.44531502131387
school,SENG KANG PRIMARY SCHOOL,103.899527879229,1.38925044778224
school,SENG KANG SECONDARY SCHOOL,103.898365036709,1.38659683143747
school,SENGKANG GREEN PRIMARY SCHOOL,103.874984869551,1.3925400930811
school,SERANGOON GARDEN SECONDARY SCHOOL,103.869270301476,1.36932570490947
school,SERANGOON SECONDARY SCHOOL,103.902138740699,1.37465538827443
school,SHUQUN PRIMARY SCHOOL,103.721559387203,1.34686967259067
school,SI LING PRIMARY SCHOOL,103.786035065192,1.43240935732525
school,SINGAPORE CHINESE GIRLS' PRIMARY SCHOOL,103.828164966953,1.3206340835184
school,SINGAPORE CHINESE GIRLS' SCHOOL,103.828164966953,1.3206340835184
school,SINGAPORE SPORTS SCHOOL,103.789444793951,1.42641140556342
school,SOUTH VIEW PRIMARY SCHOOL,103.747153671,1.38143123987698
school,SPECTRA SECONDARY SCHOOL,103.804100467487,1.43703750789961
school,SPRINGDALE PRIMARY SCHOOL,103.889416413501,1.39528544463377
school,SPRINGFIELD SECONDARY SCHOOL,103.930354460693,1.34957303471476
school,ST. ANDREW'S JUNIOR COLLEGE,103.863576377056,1.33306515740956
school,ST. ANDREW'S JUNIOR SCHOOL,103.865117134385,1.33140255308868
school,ST. ANDREW'S SECONDARY SCHOOL,103.866249138562,1.33069360968075
school,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,103.941234868202,1.3347253730189
school,ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,103.941977166932,1.33466313498855
school,ST. ANTHONY'S PRIMARY SCHOOL,103.749251919049,1.36411948475833
school,ST. GABRIEL'S PRIMARY SCHOOL,103.862309899986,1.34930766795555
school,ST. GABRIEL'S SECONDARY SCHOOL,103.876094163287,1.34648798732177
school,ST. HILDA'S PRIMARY SCHOOL,103.937016363397,1.34967978969837
school,ST. HILDA'S SECONDARY SCHOOL,103.937608032148,1.34973922385379
school,ST. JOSEPH'S INSTITUTION,103.828498974985,1.32365313490152
school,ST. JOSEPH'S INSTITUTION JUNIOR,103.845633334522,1.31781476118551
school,ST. MARGARET'S SCHOOL (PRIMARY),103.845820266438,1.30414407358332
school,ST. MARGARET'S SCHOOL (SECONDARY),103.809602215402,1.31977464050584
school,ST. PATRICK'S SCHOOL,103.917638193713,1.30788341871801
school,ST. STEPHEN'S SCHOOL,103.917258129598,1.31878997295135
school,SWISS COTTAGE SECONDARY SCHOOL,103.750396136688,1.36471742697475
school,TAMPINES MERIDIAN JUNIOR COLLEGE,103.936990723441,1.37633346909682
school,TAMPINES NORTH PRIMARY SCHOOL,103.948768900518,1.36048786025607
school,TAMPINES PRIMARY SCHOOL,103.943573098509,1.3504863946694
school,TAMPINES SECONDARY SCHOOL,103.944263709507,1.34926094811197
school,TANJONG KATONG GIRLS' SCHOOL,103.896107204542,1.3075626184394
school,TANJONG KATONG PRIMARY SCHOOL,103.899999965407,1.30498489044822
school,TANJONG KATONG SECONDARY SCHOOL,103.897225196199,1.30873515955341
school,TAO NAN SCHOOL,103.911553152326,1.30528528687321
school,TECK GHEE PRIMARY SCHOOL,103.851009800453,1.36565018546903
school,TECK WHYE PRIMARY SCHOOL,103.753924558586,1.38388660469396
school,TELOK KURAU PRIMARY SCHOOL,103.911005345855,1.33109611001931
school,TEMASEK JUNIOR COLLEGE,103.956185936394,1.35728017255861
school,TEMASEK PRIMARY SCHOOL,103.94575943784,1.31720341663064
school,TEMASEK SECONDARY SCHOOL,103.947564112022,1.31591673150616
school,TOWNSVILLE PRIMARY SCHOOL,103.853768994775,1.35994649477568
school,UNITY PRIMARY SCHOOL,103.746801233973,1.40278303219036
school,UNITY SECONDARY SCHOOL,103.74602091483,1.40001524119441
school,VALOUR PRIMARY SCHOOL,103.898762173662,1.40744168163777
school,VICTORIA JUNIOR COLLEGE,103.919982704149,1.30670174177479
school,VICTORIA SCHOOL,103.927980966639,1.3087130270751
school,WATERWAY PRIMARY SCHOOL,103.918585924582,1.39889261226315
school,WELLINGTON PRIMARY SCHOOL,103.822516208087,1.45168517614776
school,WEST GROVE PRIMARY SCHOOL,103.698067375909,1.3483403539896
school,WEST SPRING PRIMARY SCHOOL,103.76639772288,1.38917971808454
school,WEST SPRING SECONDARY SCHOOL,103.760128840155,1.38782283303782
school,WEST VIEW PRIMARY SCHOOL,103.760273432258,1.38378546546228
school,WESTWOOD PRIMARY SCHOOL,103.700467520791,1.3477109654722
school,WESTWOOD SECONDARY SCHOOL,103.701772102139,1.35373698510994
school,WHITE SANDS PRIMARY SCHOOL,103.956300375904,1.36877568746945
school,WHITLEY SECONDARY SCHOOL,103.842552378136,1.35505208480649
school,WOODGROVE PRIMARY SCHOOL,103.79023031392,1.43273620725049
school,WOODGROVE SECONDARY SCHOOL,103.79604758539,1.42831828137013
school,WOODLANDS PRIMARY SCHOOL,103.791791282236,1.43658270720199
school,WOODLANDS RING PRIMARY SCHOOL,103.79741434351,1.43485179380236
school,WOODLANDS RING SECONDARY SCHOOL,103.777625748539,1.43070452883799
school,WOODLANDS SECONDARY SCHOOL,103.774586410437,1.43912528141356
school,XINGHUA PRIMARY SCHOOL,103.890216355459,1.35799653782463
school,XINGNAN PRIMARY SCHOOL,103.687588478681,1.34270639669225
school,XINMIN PRIMARY SCHOOL,103.88280991785,1.37176798317468
school,XINMIN SECONDARY SCHOOL,103.88305161385,1.37255884700002
school,XISHAN PRIMARY SCHOOL,103.837755319448,1.43347186925064
school,YANGZHENG PRIMARY SCHOOL,103.868467129954,1.3489768083841
school,YEW TEE PRIMARY SCHOOL,103.751817992962,1.39672603497195
school,YIO CHU KANG PRIMARY SCHOOL,103.885643682171,1.37793264345276
school,YIO CHU KANG SECONDARY SCHOOL,103.84213696352,1.37797597740925
school,YISHUN INNOVA JUNIOR COLLEGE,103.83003171149,1.42426692572335
school,YISHUN PRIMARY SCHOOL,103.834050796658,1.43397617334964
school,YISHUN SECONDARY SCHOOL,103.828764316679,1.42813324276086
school,YISHUN TOWN SECONDARY SCHOOL,103.838094226361,1.43232156717386
school,YU NENG PRIMARY SCHOOL,103.932015036296,1.33398037894072
school,YUAN CHING SECONDARY SCHOOL,103.72089870437,1.34200635764467
school,YUHUA PRIMARY SCHOOL,103.740861148879,1.34291981622016
school,YUHUA SECONDARY SCHOOL,103.722687235839,1.34718626876968
school,YUMIN PRIMARY SCHOOL,103.950551091373,1.35131569890862
school,YUSOF ISHAK SECONDARY SCHOOL,103.760159353985,1.34235172835604
school,YUYING SECONDARY SCHOOL,103.890194755287,1.35713595302467
school,ZHANGDE PRIMARY SCHOOL,103.825951884637,1.28421153855474
school,ZHENGHUA PRIMARY SCHOOL,103.76970317201,1.37942873617052
school,ZHENGHUA SECONDARY SCHOOL,103.760410617887,1.38512867383046
school,ZHONGHUA PRIMARY SCHOOL,103.869712517383,1.36026072476019
school,ZHONGHUA SECONDARY SCHOOL,103.869430481414,1.34840720846208
park,LABRADOR NATURE RESERVE,103.802,1.267
park,BUKIT TIMAH NATURE RESERVE,103.779,1.354
park,UPPER SELETAR RESERVOIR PARK,103.807,1.401
park,UPPER PEIRCE RESERVOIR PARK,103.812,1.373
park,THOMSON NATURE PARK,103.822,1.383
park,WINDSOR NATURE PARK,103.821,1.357
park,CHESTNUT NATURE PARK,103.779,1.377
park,RIFLE RANGE NATURE PARK,103.784,1.347
park,LOWER PEIRCE RESERVOIR PARK,103.826,1.369
park,ZHENGHUA NATURE PARK,103.778,1.368
park,BUKIT BATOK TOWN PARK,103.756,1.357
park,BUKIT BATOK NATURE PARK,103.765,1.35
park,LABRADOR NATURE PARK,103.803,1.264
park,SPRINGLEAF NATURE PARK,103.82,1.402
park,CENTRAL CATCHMENT NATURE RESERVE,103.806,1.381
park,PULAU SEKUDU,103.988,1.404
park,PULAU UNUM,104.054,1.433
park,BETING BRONOK,104.047,1.437
park,DAIRY FARM NATURE PARK,103.774,1.363
park,SUNGEI BULOH WETLAND RESERVE,103.725,1.445
park,KRANJI COASTAL NATURE PARK,103.735,1.443
park,KRANJI RESERVOIR PARK B,103.738,1.44
park,KRANJI MARSHES,103.73,1.419
park,SUNGEI BULOH SOUTHERN EXTENSION,103.72,1.436
park,KRANJI RESERVOIR PARK A,103.743,1.438
park,BERLAYER CREEK,103.805,1.268
park,PULAU UBIN AND CHEK JAWA,103.965,1.414
park,RAILWAY CORRIDOR RIFLE RANGE CONNECTOR,103.779,1.341
park,HINDHEDE NATURE PARK,103.776,1.35
park,RAIL CORRIDOR,103.754,1.403
park,BUKIT CHERMIN BOARDWALK,103.807,1.265
park,MACRITCHIE RESERVOIR PK,103.836,1.343
park,KALLANG LINEAR PARK,103.856,1.35
park,OLD UPPER ALJUNIED ROAD,103.875,1.339
park,ARMENIAN STREET (FCP),103.85,1.294
park,CONNAUGHT DRIVE,103.853,1.29
park,CANNING RISE (FCP),103.848,1.296
park,CAMP ROAD INTERIM PARK,103.818,1.302
park,CHANGI WEST BOARDWALK (CHANGI BC),103.976,1.39
park,CHANGI PT FERRY TERMINAL,103.987,1.391
park,TANAH MERAH PG,103.947,1.329
park,MARIAM WALK PG,103.969,1.36
park,LOYANG VIEW PG,103.966,1.363
park,JLN LIMAU MANIS PG,103.949,1.325
park,JLN ANGIN LAUT PG,103.956,1.337
park,MERA TERRACE PG,103.964,1.347
park,EASTWOOD PK PG,103.958,1.323
park,JLN CHEMPAKA KUNING PG,103.95,1.33
park,JLN PARI BURONG PG,103.947,1.334
park,JLN PARI DEDAP PG,103.944,1.333
park,JLN PELATOK PG,103.96,1.346
park,MERAGI RD PG,103.96,1.344
park,SUNBIRD CIRCLE PG,103.958,1.339
park,PESARI WALK PG,103.954,1.324
park,BEDOK RIA CRESCENT PG,103.953,1.327
park,HARVEY CRESCENT PG,103.955,1.341
